ACC Macro,ARI,Bangdiwala B,Bennett S,Braun_Blanke,CBA,Chi-Squared DF,Conditional Entropy,Cross Entropy,F1 Macro,F1 Micro,FNR Micro,FPR Micro,Gwet AC1,Hamming Loss,Jaccard,Joint Entropy,Kappa,Kappa No Prevalence,Kappa Standard Error,Kappa Unbiased,Krippendorff Alpha,Mutual Information,NIR,Overall ACC,Overall CEN,Overall MCEN,Overall RACC,Overall RACCU,PPV Micro,RR,Reference Entropy,Response Entropy,Scott PI,Sorensen,Standard Error,TNR Micro,TPR Micro,mark_1,mark_2,mark_3,mark_4,mark_5
0.9663190841674804,-0.0029059294119252953,0.9662179906461243,0.9326381683349608,0.0,0.4839214843470162,1.0,0.204773585364332,0.05481667293559408,0.4914355416413049,0.9663190841674804,0.03368091583251953,0.03368091583251953,0.9651655873986664,0.03368091583251953,0.0,0.2217034683419473,-0.003010859601505409,0.9326381683349608,0.003029098412978882,-0.01712891671739009,-0.017128755049103817,7.418703242165203e-05,0.9984254837036132,0.9663190841674804,0.1079853923408827,0.09155756852238336,0.9664201882660564,0.9668862862131392,0.9663190841674804,1572864.0,0.01692988297761524,0.20484777239675367,-0.01712891671739009,0.0,0.00010171655443141832,0.9663190841674804,0.9663190841674804,0,0,1,0,0
0.8330545425415039,0.17076989978608334,0.8055419373722639,0.6661090850830078,0.3109836927107437,0.6078405090670964,1.0,0.5074176911560032,0.5321826712327079,0.6083794364993367,0.8330545425415039,0.1669454574584961,0.1669454574584961,0.7878314667624691,0.1669454574584961,0.18466059934234427,1.0395979285658739,0.2167595341295844,0.6661090850830078,0.0009864701498880331,0.21675887299867352,0.2167589974914981,0.026476362722320457,0.8790168762207031,0.8330545425415039,0.4954109959121133,0.4024598561714934,0.7868528699254966,0.7868530498421933,0.8330545425415039,1572864.0,0.532180237409871,0.5338940538783237,0.21675887299867352,0.3117527491753457,0.00021026328135279951,0.8330545425415039,0.8330545425415039,0,1,0,0,0
0.9578409194946288,-0.017044626852492844,0.9571030113498236,0.9156818389892578,0.0,0.4849400324462127,1.0,0.09585167242599847,0.205836320651682,0.489233272201642,0.9578409194946288,0.04215908050537109,0.04215908050537109,0.9560260996318032,0.04215908050537109,0.0,0.2889684087680798,-0.017828737305340646,0.9156818389892578,0.002735364791790294,-0.021533455596715937,-0.02153329322834505,0.0005442186082746937,0.9702539443969728,0.9578409194946288,0.15358625465393833,0.13315462471295111,0.9585793965525228,0.958729613529158,0.9578409194946288,1572864.0,0.19311673634208126,0.09639589103427317,-0.021533455596715937,0.0,0.00011330046032493716,0.9578409194946288,0.9578409194946288,0,0,0,0,1
0.8787050247192383,-0.01250055385520374,0.8769750495402129,0.7574100494384766,0.0,0.4427281489859992,1.0,0.5095557914691649,0.19667638875770851,0.4677184620031321,0.8787050247192383,0.12129497528076172,0.12129497528076172,0.8631076871041529,0.12129497528076172,0.0,0.5741539016577517,-0.014497865677473841,0.7574100494384766,0.0015395390298307912,-0.06456307599373592,-0.06456290678599164,0.0013327383183138195,0.992375373840332,0.8787050247192383,0.2808305159829283,0.2256571574763063,0.8804384125542128,0.8860612602334186,0.8787050247192383,1572864.0,0.06459811018858701,0.5108885297874787,-0.06456307599373592,0.0,0.00018406973034131648,0.8787050247192383,0.8787050247192383,0,0,0,1,0
0.9689321517944336,-0.00994299356756053,0.9686163629910068,0.9378643035888672,0.0,0.4875885554790898,1.0,0.16664980746014715,0.07000421006280208,0.4921104827870143,0.9689321517944336,0.031067848205566406,0.031067848205566406,0.9679519545491592,0.031067848205566406,0.0,0.22252335718582295,-0.01027224910335008,0.9378643035888672,0.003181038577401003,-0.015779034425971446,-0.015778872972242067,0.0002314761927601772,0.993596076965332,0.9689321517944336,0.11578793780826327,0.1006048722713243,0.969248043551488,0.9694147573904957,0.9689321517944336,1572864.0,0.055873549725675806,0.16688128365290733,-0.015779034425971446,0.0,9.782315979327196e-05,0.9689321517944336,0.9689321517944336,0,0,0,1,0
0.9711198806762696,0.0,0.9711198806762696,0.9422397613525392,0.0,0.4855599403381348,1.0,-0.0,-0.0,0.4926741849628593,0.9711198806762696,0.02888011932373047,0.02888011932373047,0.9702737806591186,0.02888011932373047,0.0,0.1887442416546518,0.0,0.9422397613525392,0.003269462397781609,-0.014651630074281437,-0.014651468799749453,0.0,0.9711198806762696,0.9711198806762696,0.0879803234295953,0.07384328088654013,0.9711198806762696,0.9715369113223459,0.9711198806762696,1572864.0,0.1887442416546518,-0.0,-0.014651630074281437,0.0,9.44224641723828e-05,0.9711198806762696,0.9711198806762696,0,0,0,0,1
0.9469671249389648,0.0,0.9469671249389648,0.8939342498779297,0.0,0.4734835624694824,1.0,-0.0,-0.0,0.4863806444439329,0.9469671249389648,0.05303287506103516,0.05303287506103516,0.9440801725792464,0.05303287506103516,0.0,0.2991432994384867,0.0,0.8939342498779297,0.002382507525386937,-0.0272387111121343,-0.027238547836939086,0.0,0.9469671249389648,0.9469671249389648,0.13783768592505294,0.11234932981659912,0.9469671249389648,0.9483733678575844,0.9469671249389648,1572864.0,0.2991432994384867,-0.0,-0.0272387111121343,0.0,0.00012635122392582149,0.9469671249389648,0.9469671249389648,1,0,0,0,0
0.8382644653320312,0.3201521312145608,0.7989719937649873,0.6765289306640625,0.4065234118954658,0.6352332765138824,1.0,0.6177430369553172,0.5708615996492881,0.7028819391467366,0.8382644653320312,0.16173553466796875,0.16173553466796875,0.7777827366170558,0.16173553466796875,0.3353998565712696,1.1590543060737029,0.41209792835162495,0.6765289306640625,0.0007546267752092602,0.4057638782934732,0.4057639727447612,0.10574404863438393,0.8758010864257812,0.8382644653320312,0.4886357125152886,0.3847780066292269,0.7248937493714038,0.7278261472838494,0.8382644653320312,1572864.0,0.5413112691183859,0.7234870855897011,0.4057638782934732,0.502321240968876,0.000207602542751768,0.8382644653320312,0.8382644653320312,0,0,0,0,1
0.8609704971313477,0.0,0.8609704971313477,0.7219409942626953,0.0,0.4304852485656738,1.0,0.581691513252506,0.21596429323684865,0.4626459680357738,0.8609704971313477,0.13902950286865234,0.13902950286865234,0.8403125452744499,0.13902950286865234,0.0,0.581691513252506,0.0,0.7219409942626953,0.0014030723492564061,-0.07470806392845228,-0.0747078931082062,0.0,1.0,0.8609704971313477,0.2601653675465074,0.19787631417087814,0.8609704971313477,0.8706350984653001,0.8609704971313477,1572864.0,-0.0,0.581691513252506,-0.07470806392845228,0.0,0.0001950684512058703,0.8609704971313477,0.8609704971313477,0,0,0,1,0
0.8397111892700195,0.3031654409935524,0.80032913627922,0.6794223785400391,0.4801097646322148,0.6923159792279917,1.0,0.5354127288810149,0.623071461127943,0.6936083861337747,0.8397111892700195,0.16028881072998047,0.16028881072998047,0.7829314769026706,0.16028881072998047,0.3175506127122567,1.158475716333285,0.3872185698869188,0.6794223785400391,0.0007907849196103689,0.38721677226754936,0.3872168696668203,0.08461553813116629,0.8446521759033203,0.8397111892700195,0.5087342034408355,0.4071775124487701,0.7384241707513866,0.7384249380925212,0.8397111892700195,1572864.0,0.6230629874522703,0.6200282670121812,0.38721677226754936,0.4820317483797602,0.0002068502211043804,0.8397111892700195,0.8397111892700195,0,1,0,0,0
0.838160514831543,0.067199750273472,0.8241676344613369,0.6763210296630859,0.10367690148139062,0.485751668097224,1.0,0.2846864942017312,0.6660840430389271,0.5312969163509802,0.838160514831543,0.16183948516845706,0.16183948516845706,0.8043890551194366,0.16183948516845706,0.08228060308464384,0.8688088065305944,0.083639357401306,0.6763210296630859,0.0011757830599822751,0.06259383270196034,0.06259398169865797,0.005539405566319266,0.8600444793701172,0.838160514831543,0.4255219679844297,0.34537372202179,0.823388873719523,0.8273539359838651,0.838160514831543,1572864.0,0.5841223123288632,0.2902258997680505,0.06259383270196034,0.15205040698342587,0.00020765637048497526,0.838160514831543,0.838160514831543,0,0,0,0,1
0.8643522262573242,0.0,0.8643522262573242,0.7287044525146484,0.0,0.4321761131286621,1.0,0.5727262372082966,0.21030875990226644,0.4636206689293396,0.8643522262573242,0.13564777374267578,0.13564777374267578,0.8447170702164132,0.13564777374267578,0.0,0.5727262372082966,0.0,0.7287044525146484,0.0014232410393978134,-0.07275866214132072,-0.07275849163092371,0.0,1.0,0.8643522262573242,0.2564242903979895,0.19547269619267774,0.8643522262573242,0.8735523855179963,0.8643522262573242,1572864.0,-0.0,0.5727262372082966,-0.07275866214132072,0.0,0.00019305947849352527,0.8643522262573242,0.8643522262573242,0,1,0,0,0
0.880650520324707,0.03495249949642895,0.8755019549142842,0.7613010406494141,0.0486873334727691,0.4731975693929133,1.0,0.4826174034009324,0.2362086446382423,0.507505521692334,0.880650520324707,0.11934947967529295,0.11934947967529295,0.864195288466387,0.11934947967529295,0.04102650554401882,0.6496302194624576,0.04046851763760577,0.7613010406494141,0.0014695696614838221,0.015011043384667947,0.015011199944446562,0.0016366751432799198,0.975311279296875,0.880650520324707,0.320842122666743,0.2630311071745119,0.875616921519395,0.878831657072169,0.880650520324707,1572864.0,0.16701281606152513,0.4842540785442123,0.015011043384667947,0.07881932943211513,0.0001827895985370584,0.880650520324707,0.880650520324707,0,0,1,0,0
0.9600954055786132,-0.004686287474378438,0.959901282077022,0.9201908111572266,0.0,0.4813003240435743,1.0,0.22963932286282204,0.06705028406718869,0.4898207520134442,0.9600954055786132,0.03990459442138672,0.03990459442138672,0.958471283676079,0.03990459442138672,0.0,0.2557344780216837,-0.004889464848442531,0.9201908111572266,0.0027790953931919665,-0.020358495973111585,-0.02035833379149545,0.000142927552623906,0.9973974227905272,0.9600954055786132,0.12597639017416887,0.1066042283971292,0.9602895683383394,0.960891593906581,0.9600954055786132,1572864.0,0.026095155158861717,0.22978225041544595,-0.020358495973111585,0.0,0.00011035907769258523,0.9600954055786132,0.9600954055786132,0,0,1,0,0
0.9120922088623048,0.1582109803533498,0.9059323743002028,0.8241844177246094,0.21571843274892166,0.5837336544789242,1.0,0.3061701019217588,0.30678553357290195,0.5877178268616126,0.9120922088623048,0.08790779113769531,0.08790779113769531,0.9016018661255192,0.08790779113769531,0.124873019339036,0.6128094356916975,0.17547780627198975,0.8241844177246094,0.0014974331912972446,0.175435653723225,0.17543578478419822,0.013880315231080742,0.9451532363891602,0.9120922088623048,0.2981887500987532,0.2496605090714632,0.8933833536484599,0.8933888039973681,0.9120922088623048,1572864.0,0.3066393337699388,0.32005041715283955,0.175435653723225,0.2220215387731677,0.00015965130499159642,0.9120922088623048,0.9120922088623048,0,0,1,0,0
0.8609151840209961,0.04932611722071066,0.8506048246689045,0.7218303680419922,0.08579395764190646,0.4894356854616224,1.0,0.26972113281233384,0.554099726543131,0.5226995747196379,0.8609151840209961,0.1390848159790039,0.1390848159790039,0.8371945148794809,0.1390848159790039,0.06434808270941997,0.7741215458012625,0.05894661162156006,0.7218303680419922,0.001320061006144144,0.04539914943927575,0.04539930116899494,0.002590385324801769,0.8885078430175781,0.8609151840209961,0.38858320257398055,0.32008806108512433,0.8522030548992916,0.8543005530559641,0.8609151840209961,1572864.0,0.5044004129889287,0.2723115181371356,0.04539914943927575,0.12091548574149645,0.00019510098405467192,0.8609151840209961,0.8609151840209961,0,0,1,0,0
0.846867561340332,0.12723266236523087,0.8316694954920291,0.6937351226806641,0.15657155195098746,0.5151408237527261,1.0,0.5707534339852668,0.3657391068254645,0.5696364821952925,0.846867561340332,0.15313243865966794,0.15313243865966794,0.8137277608515469,0.15313243865966794,0.12626784781473094,0.8823196445065388,0.15651705622422588,0.6937351226806641,0.0011183812325115544,0.13927296439058506,0.13927310119946315,0.01698713551352804,0.9439487457275392,0.846867561340332,0.4172377738974433,0.3365430484322242,0.8184522404517338,0.8220894286755538,0.846867561340332,1572864.0,0.3115662105212719,0.5877405694987948,0.13927296439058506,0.22422347944980456,0.00020303960708330126,0.846867561340332,0.846867561340332,0,0,0,0,1
0.8587446212768555,0.22026017428464376,0.8477594755843211,0.7174892425537109,0.1916403695644744,0.5254772086211473,1.0,0.5874695706347661,0.3522849988362776,0.6168332563464862,0.8587446212768555,0.14125537872314453,0.14125537872314453,0.8268236793270202,0.14125537872314453,0.18510021401730845,0.8205204071254979,0.2669733102053479,0.7174892425537109,0.001019034111023442,0.23366651269297245,0.2336666344983997,0.06431102352159301,0.9619989395141602,0.8587446212768555,0.3326043288940196,0.25239255660974164,0.8072984508071386,0.8156737490103296,0.8587446212768555,1572864.0,0.23305083649073186,0.6517805941563591,0.23366651269297245,0.31237900698683874,0.00019636945187458764,0.8587446212768555,0.8587446212768555,1,0,0,0,0
0.6475296020507812,0.0016018296445192645,0.5704250233589443,0.2950592041015625,0.14036020341501532,0.42164071667532504,1.0,0.8785762098981904,0.6811596085494408,0.4831678805762507,0.6475296020507812,0.35247039794921875,0.35247039794921875,0.4651507049270883,0.35247039794921875,0.1060175800997528,1.458259759766247,0.003523757397465882,0.2950592041015625,0.0007615086732252023,-0.033664238847498605,-0.03366407455099265,1.121704051820771e-05,0.8617324829101562,0.6475296020507812,0.7313903281951697,0.5812112696319085,0.6462831898243167,0.6590088108860073,0.6475296020507812,1572864.0,0.5796835498680566,0.8785874269387086,-0.033664238847498605,0.19171047912310932,0.0002693584188143354,0.6475296020507812,0.6475296020507812,0,0,0,1,0
0.932021141052246,-0.00812601763427255,0.931430864730966,0.8640422821044922,0.0,0.4681944264792538,1.0,0.04239408336611837,0.4966304871446369,0.4824073201107079,0.932021141052246,0.0679788589477539,0.0679788589477539,0.9272433348031472,0.0679788589477539,0.0,0.3828579365179515,-0.008764892407815075,0.8640422821044922,0.0021059852339059106,-0.035185359778584134,-0.03518519524030297,0.0004412142720836634,0.9366855621337892,0.932021141052246,0.18865336850178,0.1563596417236096,0.9326117914497444,0.9343317036841654,0.932021141052246,1572864.0,0.34046385315183314,0.042835297638202034,-0.035185359778584134,0.0,0.00014191857214621012,0.932021141052246,0.932021141052246,0,0,0,1,0
0.9876813888549804,0.5883819796655106,0.9873731586346882,0.9753627777099608,0.5776661742983752,0.7853733618749942,1.0,0.07281928884407378,0.111388439021721,0.7979713564490358,0.9876813888549804,0.012318611145019531,0.012318611145019531,0.9872940179114004,0.012318611145019531,0.4308187186040363,0.1841269774343592,0.5959541735819244,0.9753627777099608,0.0020398470421909808,0.5959427128980717,0.5959427771212491,0.04636734004278162,0.9851741790771484,0.9876813888549804,0.06549750416767512,0.0562102367433186,0.9695118465788256,0.9695127113450326,0.9876813888549804,1572864.0,0.1113076885902855,0.11918662888685537,0.5959427128980717,0.6021988851590651,6.219116957804765e-05,0.9876813888549804,0.9876813888549804,0,0,0,1,0
0.9904346466064452,0.0,0.9904346466064452,0.9808692932128906,0.0,0.4952173233032226,1.0,-0.0,-0.0,0.4975971696910866,0.9904346466064452,0.009565353393554688,0.009565353393554688,0.9903427130453952,0.009565353393554688,0.0,0.077897741532248,0.0,0.9808692932128906,0.005737224154347046,-0.004805660617826845,-0.0048055009082721475,0.0,0.9904346466064452,0.9904346466064452,0.03683163006878381,0.032082032740325735,0.9904346466064452,0.9904803945992172,0.9904346466064452,1572864.0,0.077897741532248,-0.0,-0.004805660617826845,0.0,5.487857653436744e-05,0.9904346466064452,0.9904346466064452,0,0,0,0,1
0.8144559860229492,0.05330207617881122,0.7898636095679287,0.6289119720458984,0.1636407358422508,0.5261987103381567,1.0,0.5233037937643058,0.4875045128686687,0.5344788266763034,0.8144559860229492,0.1855440139770508,0.1855440139770508,0.7682766994786031,0.1855440139770508,0.09496585601845822,1.0095166351534517,0.06938121672424385,0.6289119720458984,0.0010993135115641751,0.06895765335260692,0.06895780133780233,0.003105392949386165,0.8944931030273438,0.8144559860229492,0.5126246323549914,0.4210131409791803,0.8006229647289729,0.8007136682394957,0.8144559860229492,1572864.0,0.486212841389146,0.5264091867136921,0.06895765335260692,0.17345902704907235,0.00021917786876904724,0.8144559860229492,0.8144559860229492,0,0,0,0,1
0.7271032333374023,0.02005614916621609,0.7236351658957291,0.4542064666748047,0.02266812391133577,0.3740165222532477,1.0,0.8426696536625867,0.4810412425383753,0.4425781355179095,0.7271032333374023,0.2728967666625977,0.2728967666625977,0.6386503395217176,0.2728967666625977,0.02266812391133577,0.8980012207590021,0.03235334862910153,0.4542064666748047,0.0008905433335522395,-0.11484372896418098,-0.1148435517645426,0.011724797561273316,0.9936704635620116,0.7271032333374023,0.37069359330619894,0.2589096788292262,0.7179789065812656,0.7552152292087158,0.7271032333374023,1572864.0,0.05533156709641548,0.8543944512238599,-0.11484372896418098,0.04433133952515972,0.00025115200466516716,0.7271032333374023,0.7271032333374023,0,1,0,0,0
0.88616943359375,0.06665960849753365,0.8799526528029185,0.7723388671875,0.08092570610106639,0.494297225657469,1.0,0.4557229222329012,0.2515617012941468,0.5302889179855907,0.88616943359375,0.11383056640625,0.11383056640625,0.8704747512766325,0.11383056640625,0.06464277597975064,0.661783027194208,0.076605831665991,0.7723388671875,0.0014526315685434805,0.060577835971181535,0.06057798528831353,0.004368510630041733,0.967646598815918,0.88616943359375,0.32598138306185803,0.2687736590190183,0.8767259201868001,0.8788291667315207,0.88616943359375,1572864.0,0.2060601049613069,0.460091432862943,0.060577835971181535,0.12143561659968495,0.0001790718199198028,0.88616943359375,0.88616943359375,0,0,0,1,0
0.8573579788208008,0.10545341352632616,0.8529923711975554,0.7147159576416016,0.08310358163150737,0.4703799723284629,1.0,0.5910835000063321,0.27683268662447114,0.5366738230486766,0.8573579788208008,0.14264202117919922,0.14264202117919922,0.8314058384511607,0.14264202117919922,0.08178938450771668,0.7044237595260439,0.12712976147348454,0.7147159576416016,0.00120655314756566,0.07334764609735311,0.07334779338477812,0.02594488799753236,0.984837532043457,0.8573579788208008,0.2974461163775076,0.2257510296123344,0.8365827875859395,0.8460673837621471,0.8573579788208008,1572864.0,0.11334025951971155,0.6170283880038645,0.07334764609735311,0.1512112906246276,0.00019717155200459072,0.8573579788208008,0.8573579788208008,1,0,0,0,0
0.8310785293579102,0.04423873937093215,0.8165624733247575,0.6621570587158203,0.0870615791563743,0.4753128510738136,1.0,0.2918325983312425,0.6707384057195795,0.5169639482262138,0.8310785293579102,0.16892147064208984,0.16892147064208984,0.7952829568951713,0.16892147064208984,0.06805673937978134,0.8804809738810507,0.05569685854414926,0.6621570587158203,0.0011809444103322694,0.033927896452427525,0.033928050005452806,0.0025928580374421357,0.8583097457885742,0.8310785293579102,0.4380140684333557,0.3564234189748988,0.8211152084259083,0.8251461044969801,0.8310785293579102,1572864.0,0.5886483755498082,0.2944254563686846,0.033927896452427525,0.12744030699961084,0.0002112529947028766,0.8310785293579102,0.8310785293579102,0,0,1,0,0
0.6271781921386719,0.0323003129744619,0.6012695272685102,0.2543563842773437,0.0788085663962172,0.3477662086157308,1.0,0.9410401135477866,0.7609516381890793,0.4533952955774418,0.6271781921386719,0.3728218078613281,0.3728218078613281,0.4342319223428414,0.3728218078613281,0.07827751737666576,1.1569793330430027,0.08737256139510281,0.2543563842773437,0.0006673870238764392,-0.09320940884511646,-0.0932092350841604,0.03092967186815887,0.9656124114990234,0.6271781921386719,0.4510472115281967,0.30187152586403915,0.5914852084315498,0.6589657893127878,0.6271781921386719,1572864.0,0.2159392194952164,0.9719697854159456,-0.09320940884511646,0.1451899276674276,0.0002726374709543718,0.6271781921386719,0.6271781921386719,0,0,0,1,0
0.9404697418212892,0.0918565576763652,0.9387756503109812,0.8809394836425781,0.08061701289196645,0.5165451303615637,1.0,0.11845284443779748,0.32249974894098865,0.5450909309037385,0.9404697418212892,0.05953025817871094,0.05953025817871094,0.9363019161682098,0.05953025817871094,0.06439041937707965,0.4083244241791165,0.0981098292749274,0.8809394836425781,0.0020211409457909484,0.09018186180747706,0.09018200641917501,0.005231712697000429,0.9491796493530272,0.9404697418212892,0.1996925188981801,0.16855071450996362,0.933993894033847,0.9345690576174092,0.9404697418212892,1572864.0,0.289871579741319,0.1236845571347979,0.09018186180747706,0.12099022727912805,0.00013340764344040802,0.9404697418212892,0.9404697418212892,0,1,0,0,0
