ACC Macro,ARI,Bangdiwala B,Bennett S,Braun_Blanke,CBA,Conditional Entropy,Cross Entropy,F1 Macro,F1 Micro,FNR Micro,FPR Micro,Gwet AC1,Hamming Loss,Jaccard,Joint Entropy,Kappa,Kappa No Prevalence,Kappa Standard Error,Kappa Unbiased,Krippendorff Alpha,Mutual Information,NIR,Overall ACC,Overall CEN,Overall MCEN,Overall RACC,Overall RACCU,PPV Micro,Reference Entropy,Response Entropy,Scott PI,Sorensen,Standard Error,TNR Micro,TPR Micro,mark_1,mark_2,mark_3,mark_4,mark_5
0.8828258514404297,0.1228307771883182,0.8771459255214831,0.7656517028808594,0.10799733259600215,0.5003423298352121,0.15301780573583199,0.655070716262294,0.5573325382085937,0.8828258514404297,0.11717414855957031,0.11717414855957031,0.8649522740109589,0.11717414855957031,0.09754234424808661,0.6744787131463204,0.1421176050688485,0.7656517028808594,0.0013276658644911384,0.11466507641718761,0.11466521713738367,0.01687946681774946,0.8827304840087891,0.8828258514404297,0.307713315761873,0.246429828001121,0.863414671694045,0.8676499193261407,0.8828258514404297,0.5214609074104885,0.16989727255358145,0.11466507641718761,0.17774684459197196,0.00018133967798213176,0.8828258514404297,0.8828258514404297,0,1,0,0,0
0.992375373840332,0.0,0.992375373840332,0.9847507476806641,0.0,0.496187686920166,-0.0,-0.0,0.49808654878498837,0.992375373840332,0.007624626159667969,0.007624626159667969,0.9923170172942174,0.007624626159667969,0.0,0.064598110188587,0.0,0.9847507476806641,0.006432327197892828,-0.0038269024300232103,-0.0038267428760340493,0.0,0.992375373840332,0.992375373840332,0.03061137642435683,0.026820071155858174,0.992375373840332,0.9924044413023694,0.992375373840332,0.064598110188587,-0.0,-0.0038269024300232103,0.0,4.9044090220597425e-05,0.992375373840332,0.992375373840332,1,0,0,0,0
0.8979759216308594,0.05786606699836843,0.8955283818646206,0.7959518432617188,0.048486714255478805,0.47648399946903247,0.09171232725970695,0.6429794649745117,0.5160409473459037,0.8979759216308594,0.10202407836914062,0.10202407836914062,0.8859549210889476,0.10202407836914062,0.04499196572040707,0.557946011297505,0.06535035561998778,0.7959518432617188,0.0015633969729616033,0.032081894691807354,0.03208204853824693,0.005273156271373272,0.9008693695068359,0.8979759216308594,0.26077874118144845,0.21040032550121485,0.8908424360051868,0.8945943072976661,0.8979759216308594,0.46623368403779797,0.09698548353108022,0.032081894691807354,0.08610968733982573,0.00017065660512535354,0.8979759216308594,0.8979759216308594,0,0,1,0,0
0.6853475570678711,-0.06001394761343501,0.6303659375721591,0.3706951141357422,0.07324682439836046,0.43362912542823145,0.6105296651805964,0.7032393056237358,0.4453406092728621,0.6853475570678711,0.3146524429321289,0.3146524429321289,0.5607592172279329,0.3146524429321289,0.04192800892048226,1.3077898492988478,-0.10708937090541568,0.3706951141357422,0.0009212170720268335,-0.10931878145427579,-0.10931860513280402,0.009714089540488913,0.8120040893554688,0.6853475570678711,0.7082537363166732,0.5810498112948993,0.7157840629661223,0.7163552549613996,0.6853475570678711,0.6972601841182516,0.6202437547210853,-0.10931878145427579,0.08048158521800929,0.0002618245733377117,0.6853475570678711,0.6853475570678711,0,0,1,0,0
0.9774808883666992,0.15586429902571033,0.977124969364906,0.9549617767333984,0.1558017418032787,0.5715366561046831,0.10575778981484119,0.09583382441218775,0.5797240885689728,0.9774808883666992,0.02251911163330078,0.02251911163330078,0.9768609738060806,0.02251911163330078,0.09341165630039161,0.20123113649628205,0.15955629674752234,0.9549617767333984,0.0031219543918968346,0.15944817713794562,0.1594483107400598,0.005953840119805612,0.9877328872680664,0.9774808883666992,0.09799914980757087,0.08547331954124673,0.9732056870125234,0.9732091335467885,0.9774808883666992,0.09547334668144089,0.1117116299346468,0.15944817713794562,0.17086274096702833,8.365062310911093e-05,0.9774808883666992,0.9774808883666992,0,0,0,1,0
0.8942718505859375,0.014314587965877309,0.8938654215300477,0.788543701171875,0.010161833270328166,0.452540488793749,0.018429723448349936,0.9581875900133091,0.482041281507272,0.8942718505859375,0.1057281494140625,0.1057281494140625,0.8822544668900794,0.1057281494140625,0.010080987204557428,0.5060232433285232,0.016238151566428483,0.788543701171875,0.0016131281016393208,-0.03591743698545597,-0.03591727233081334,0.0017228961037688909,0.8940448760986328,0.8942718505859375,0.2286696469754093,0.17918741583431644,0.892526682568132,0.8979376679653797,0.8942718505859375,0.4875935198801732,0.020152619552118826,-0.03591743698545597,0.01996075034034052,0.00017336822852574943,0.8942718505859375,0.8942718505859375,0,0,0,1,0
0.9569473266601562,-0.02098427946135194,0.9560226130889083,0.9138946533203125,0.0,0.48862000658354776,0.15341527353970927,0.14579467155205061,0.48900004288482307,0.9569473266601562,0.04305267333984375,0.04305267333984375,0.9550539328139044,0.04305267333984375,0.0,0.29913148800005085,-0.021971812982538825,0.9138946533203125,0.0027165786829597173,-0.021999914230353877,-0.021999751787842282,0.0006824291739336574,0.9792346954345703,0.9569473266601562,0.16154557167454617,0.14069505596315168,0.9578729346612818,0.9578740930010099,0.9569473266601562,0.14571621446034158,0.15409770271364293,-0.021999914230353877,0.0,0.00011444148767481314,0.9569473266601562,0.9569473266601562,1,0,0,0,0
0.8014564514160156,-0.07149492036953568,0.7846907568170277,0.6029129028320312,0.0,0.42781509815859725,0.5578613613244373,0.37909732781606065,0.44489360305437264,0.8014564514160156,0.19854354858398438,0.19854354858398438,0.7582175894194865,0.19854354858398438,0.0,0.8983252144762703,-0.09438840477443176,0.6029129028320312,0.0012397181904065632,-0.11021279389125467,-0.11021261742768347,0.013745231974079064,0.9366855621337891,0.8014564514160156,0.4951662927939445,0.41086829805262176,0.8185803616725025,0.8211662217581761,0.8014564514160156,0.34046385315183314,0.5716065932985164,-0.11021279389125467,0.0,0.00022490922573157837,0.8014564514160156,0.8014564514160156,0,0,1,0,0
0.8865375518798828,0.20792499715722632,0.8756582446360767,0.7730751037597656,0.22536650658852683,0.5694393004904142,0.4557573683491112,0.33209293645473886,0.6167651007341499,0.8865375518798828,0.11346244812011719,0.11346244812011719,0.866823030863701,0.11346244812011719,0.17317729145962624,0.7652492536586846,0.23992418419316097,0.7730751037597656,0.001197895196566757,0.23353020146829997,0.2335303232953935,0.030276053671434544,0.9444570541381836,0.8865375518798828,0.35369231893979314,0.2887890693075032,0.8507221967065561,0.8519674899944221,0.8865375518798828,0.30949188530957344,0.4860334220205457,0.23353020146829997,0.2952278274056347,0.00017881916351925365,0.8865375518798828,0.8865375518798828,0,0,0,1,0
0.7286138534545898,-0.03453418022297449,0.7148708492480919,0.4572277069091797,0.0,0.3751410448662615,0.787413828749378,0.4481498962443386,0.4215018015726728,0.7286138534545898,0.27138614654541016,0.27138614654541016,0.6454503619400676,0.27138614654541016,0.0,0.9761580704040299,-0.054422502386572154,0.4572277069091797,0.0009741121417079847,-0.15699639685465439,-0.15699621295502988,0.01176910847073065,0.9711198806762695,0.7286138534545898,0.4951743077555279,0.3880289364307378,0.7426210594603617,0.7654390737229733,0.7286138534545898,0.1887442416546518,0.7991829372201087,-0.15699639685465439,0.0,0.0002507159509995991,0.7286138534545898,0.7286138534545898,0,1,0,0,0
0.8840656280517578,0.13180025098134548,0.8801458599375958,0.7681312561035156,0.10074010313794508,0.4936197598367086,0.5156630108260399,0.2386417675150278,0.5575173746033113,0.8840656280517578,0.11593437194824219,0.11593437194824219,0.8665880741995411,0.11593437194824219,0.0973313334422383,0.6390120047060955,0.15224715973095218,0.7681312561035156,0.001319911508504455,0.11503474920662268,0.11503488986806111,0.025339126679015833,0.9831533432006836,0.8840656280517578,0.2751246731380137,0.21444901772539932,0.8632450798850186,0.8689955658210238,0.8840656280517578,0.12334899388005569,0.5410021375050558,0.11503474920662268,0.1773964352898188,0.00018050439290437126,0.8840656280517578,0.8840656280517578,0,0,0,0,1
0.8761720657348633,0.15566752617387647,0.8632267956577233,0.7523441314697266,0.2295866183677818,0.5775001823498175,0.4176687784915004,0.38767180501573884,0.5908639051007303,0.8761720657348633,0.12382793426513672,0.12382793426513672,0.8540920252100936,0.12382793426513672,0.14233909321496513,0.8034918055452064,0.1822645357547749,0.7523441314697266,0.001226415516234944,0.18172781020146056,0.18172794026232245,0.01716962670532174,0.9245824813842773,0.8761720657348633,0.3890801984745574,0.3211120444853158,0.8485721364922938,0.8486714618816222,0.8761720657348633,0.3858230270537062,0.43483840519682215,0.18172781020146056,0.24920637674120075,0.00018571348139615813,0.8761720657348633,0.8761720657348633,0,1,0,0,0
0.9117240905761719,0.0,0.9117240905761719,0.8234481811523438,0.0,0.45586204528808594,0.4306886946842178,0.1333307983280465,0.47691196395468793,0.9117240905761719,0.08827590942382812,0.08827590942382812,0.9035889670128673,0.08827590942382812,0.0,0.4306886946842178,0.0,0.8234481811523438,0.0018119659446553462,-0.04617607209062411,-0.04617590580541527,0.0,1.0,0.9117240905761719,0.195827337380014,0.1545638969163923,0.9117240905761719,0.9156204086684738,0.9117240905761719,-0.0,0.4306886946842178,-0.04617607209062411,0.0,0.0001599529416094565,0.9117240905761719,0.9117240905761719,0,0,0,0,1
0.857879638671875,0.21887046886664124,0.8394627378166556,0.71575927734375,0.251403743315508,0.5682081246610438,0.5493167617514042,0.40624755117904554,0.6279349698995123,0.857879638671875,0.142120361328125,0.142120361328125,0.8243283567874566,0.142120361328125,0.20151740840361348,0.919651070206714,0.26569314265449984,0.71575927734375,0.0010171898747778692,0.25586993979902456,0.2558700580753125,0.041871219414264194,0.9288139343261719,0.857879638671875,0.4163419583835081,0.33430986504849114,0.8064564426895231,0.8090113960861345,0.857879638671875,0.37033430845530957,0.5911879811656684,0.25586993979902456,0.3354381834073598,0.00019687054682470734,0.857879638671875,0.857879638671875,0,0,1,0,0
0.9729042053222656,-0.010290847896372315,0.9726204681228149,0.9458084106445312,0.0,0.48992830907777657,0.06064544677401617,0.15284896266161785,0.4931330181656467,0.9729042053222656,0.027095794677734375,0.027095794677734375,0.9721600803610665,0.027095794677734375,0.0,0.20208855951831958,-0.010585567667361913,0.9458084106445312,0.003414260091026911,-0.013733963668706555,-0.013733802540031035,0.00020755263197663743,0.9799995422363281,0.9729042053222656,0.10628585658242268,0.09300456956881017,0.9731880252948031,0.9732712963668746,0.9729042053222656,0.1414431127443034,0.06085299940599281,-0.013733963668706555,0.0,9.154305519757686e-05,0.9729042053222656,0.9729042053222656,0,1,0,0,0
0.9439964294433594,-0.027035910894363035,0.9424345480297459,0.8879928588867188,0.0,0.4849144561385632,0.17606971575326183,0.19141064232999216,0.4855957630095348,0.9439964294433594,0.056003570556640625,0.056003570556640625,0.9407723503869603,0.056003570556640625,0.0,0.36727936443085596,-0.028737981986899374,0.8879928588867188,0.0023813405547267,-0.028808473980930404,-0.0288083104562267,0.0011611986364683247,0.9706325531005859,0.9439964294433594,0.1992027416041949,0.17234831354087193,0.945560899337579,0.9455646294009057,0.9439964294433594,0.1912096486775942,0.17723091438973015,-0.028808473980930404,0.0,0.0001296380381702722,0.9439964294433594,0.9439964294433594,0,0,0,0,1
0.7607250213623047,-0.0005629476947725437,0.7305779628248145,0.5214500427246094,0.08129945222154596,0.4465830649836204,0.6973239890507048,0.4731792567106765,0.4874998460705132,0.7607250213623047,0.2392749786376953,0.2392749786376953,0.6878592077340082,0.2392749786376953,0.0600501260644296,1.1058888485118445,-0.0008210502637463464,0.5214500427246094,0.0010061461153722767,-0.0250003078589736,-0.02500014493956212,6.067347604332696e-07,0.9181785583496094,0.7607250213623047,0.5662738291750562,0.45892845033522167,0.760921316978056,0.7665610665644635,0.7607250213623047,0.40856485946113963,0.6973245957854652,-0.0250003078589736,0.11329676698850705,0.00024054808819084884,0.7607250213623047,0.7607250213623047,0,0,0,0,1
0.9466438293457031,0.16430551354669579,0.9446270244595487,0.8932876586914062,0.16022074145313825,0.562173453661701,0.15755271564385936,0.2565987925010635,0.5862407721169722,0.9466438293457031,0.053356170654296875,0.053356170654296875,0.9429664596240828,0.053356170654296875,0.11116053697672572,0.4073501600258428,0.1742447907400195,0.8932876586914062,0.001961063767686324,0.17248154423394446,0.17248167576446014,0.011393424951157471,0.9583520889282227,0.9466438293457031,0.19633616023492004,0.16664903906130024,0.9353850026545842,0.9355226819625386,0.9466438293457031,0.24979744438198345,0.16894614059501684,0.17248154423394446,0.2000800663406823,0.00012671413014324286,0.9466438293457031,0.9466438293457031,0,0,1,0,0
0.5786228179931641,0.0,0.5786228179931641,0.15724563598632812,0.0,0.28931140899658203,0.9820895839167384,0.7893048778132756,0.3665364591199452,0.5786228179931641,0.42137718200683594,0.42137718200683594,0.36863080029221856,0.42137718200683594,0.0,0.9820895839167384,0.0,0.15724563598632812,0.0006606960141645473,-0.2669270817601096,-0.2669268803874732,0.0,1.0,0.5786228179931641,0.4014634040854334,0.2626898856303354,0.5786228179931641,0.6674021827511751,0.5786228179931641,-0.0,0.9820895839167384,-0.2669270817601096,0.0,0.00027840222461180547,0.5786228179931641,0.5786228179931641,0,0,0,0,1
0.9528045654296875,-0.011094842618531876,0.9522603350388543,0.905609130859375,0.0,0.479629311362901,0.057819212811725154,0.30133971994664127,0.48791598621648863,0.9528045654296875,0.0471954345703125,0.0471954345703125,0.950524655982639,0.0471954345703125,0.0,0.3022496956624888,-0.011672690265504942,0.905609130859375,0.0025628982383191497,-0.024168027567022715,-0.024167864779898785,0.0004023560899288278,0.9595327377319336,0.9528045654296875,0.1546255479088825,0.13184082925376744,0.953349106855967,0.9539182699518278,0.9528045654296875,0.24443048285076363,0.05822156890165398,-0.024168027567022715,0.0,0.00011956149185485717,0.9528045654296875,0.9528045654296875,0,0,0,1,0
0.9634561538696289,-0.005644329804284444,0.9632430558949073,0.9269123077392578,0.0,0.483272501136119,0.21075732292933227,0.06445445849679127,0.49069399995045737,0.9634561538696289,0.036543846130371094,0.036543846130371094,0.962096316790498,0.036543846130371094,0.0,0.24185212964751424,-0.005866804448735295,0.9269123077392578,0.0029119823782991624,-0.018612000099085257,-0.018611838195068113,0.00015662852965608876,0.9968042373657227,0.9634561538696289,0.1206572674535945,0.1028714619326335,0.9636692989879521,0.964123880214629,0.9634561538696289,0.031094806718181905,0.21091395145898836,-0.018612000099085257,0.0,0.00010579436113833915,0.9634561538696289,0.9634561538696289,1,0,0,0,0
0.9803152084350586,-0.005289926923945134,0.9802095257875303,0.9606304168701172,0.0,0.4917346990517722,0.031112589623562996,0.1410660991800044,0.4950298842625924,0.9803152084350586,0.019684791564941406,0.019684791564941406,0.9799239043297355,0.019684791564941406,0.0,0.15229030630855006,-0.005398310199164631,0.9606304168701172,0.004000322701715186,-0.009940231474815207,-0.009940070949140461,7.700184389099543e-05,0.9835224151611328,0.9803152084350586,0.07809982884398334,0.06839788322686002,0.9804209024769079,0.9805089539445362,0.9803152084350586,0.12117771668498699,0.03118959146745399,-0.009940231474815207,0.0,7.832270830072073e-05,0.9803152084350586,0.9803152084350586,1,0,0,0,0
0.8067235946655273,0.0780073012864798,0.7973933430266663,0.6134471893310547,0.07959420702078741,0.44492778184155757,0.7062415279092934,0.37204601023629563,0.5166170017877975,0.8067235946655273,0.19327640533447266,0.19327640533447266,0.7584284795284549,0.19327640533447266,0.07650771228725707,0.8702706141734913,0.10351264937892272,0.6134471893310547,0.0010326580663675838,0.03323400357559489,0.03323415723891168,0.01802603193284036,0.9758720397949219,0.8067235946655273,0.3790840584603997,0.28657995725274,0.7844069911297993,0.8000794338554442,0.8067235946655273,0.1640290862641977,0.7242675598421338,0.03323400357559489,0.14214057440369107,0.00022263385966227086,0.8067235946655273,0.8067235946655273,0,0,0,0,1
0.9010257720947266,-0.04359700043512531,0.8964309721758991,0.8020515441894531,0.0,0.468144840414515,0.32911979422542,0.23954025506330962,0.4739682045982432,0.9010257720947266,0.09897422790527344,0.09897422790527344,0.8907477245466385,0.09897422790527344,0.0,0.5605945065868412,-0.048946090744142016,0.8020515441894531,0.0017844325232870123,-0.052063590803513644,-0.05206342358250935,0.0035065584021662377,0.962336540222168,0.9010257720947266,0.3058513300230895,0.2599877570422379,0.9056441233933583,0.9059237209894491,0.9010257720947266,0.23147471236142114,0.3326263526275862,-0.052063590803513644,0.0,0.0001683716949801476,0.9010257720947266,0.9010257720947266,0,0,0,1,0
0.8870410919189453,0.10781613286181976,0.8780614361410939,0.7740821838378906,0.15238623623102973,0.5391666841509453,0.40257268070286034,0.31743535701002695,0.5607065223937736,0.8870410919189453,0.11295890808105469,0.11295890808105469,0.8703754081542617,0.11295890808105469,0.1001595380992175,0.7122828393892723,0.12388085429366255,0.7740821838378906,0.001384248984680742,0.12141304478754722,0.12141318443518288,0.008386150544328563,0.9444036483764648,0.8870410919189453,0.3530071475668433,0.29354905097999007,0.8710690108364361,0.8714311572566658,0.8870410919189453,0.309710158686412,0.4109588312471889,0.12141304478754722,0.1820818429157402,0.00017847259084354712,0.8870410919189453,0.8870410919189453,0,0,1,0,0
0.9408159255981445,0.0,0.9408159255981445,0.8816318511962891,0.0,0.47040796279907227,-0.0,-0.0,0.4847527852535486,0.9408159255981445,0.05918407440185547,0.05918407440185547,0.9372097098871259,0.05918407440185547,0.0,0.3241974483730551,0.0,0.8816318511962891,0.002247963814839274,-0.03049442949290278,-0.030494265700224992,0.0,0.9408159255981445,0.9408159255981445,0.14900509458004188,0.12069547880035011,0.9408159255981445,0.9425673029295467,0.9408159255981445,0.3241974483730551,-0.0,-0.03049442949290278,0.0,0.00013304365767012645,0.9408159255981445,0.9408159255981445,0,0,0,0,1
0.7709999084472656,-0.09209018662328729,0.7456587029526391,0.5419998168945312,0.0,0.4338734398948982,0.5007498307564098,0.5046559759770031,0.43534723224420957,0.7709999084472656,0.22900009155273438,0.22900009155273438,0.7127518524313367,0.22900009155273438,0.0,1.0051502437453386,-0.12920477228797295,0.5419998168945312,0.001168211443513835,-0.12930553551158086,-0.1293053560133003,0.021404990249850764,0.8885078430175781,0.7709999084472656,0.5667922113508671,0.47237957986053813,0.7972023346228525,0.797220429412846,0.7709999084472656,0.5044004129889287,0.5221548210062605,-0.12930553551158086,0.0,0.00023691055341147315,0.7709999084472656,0.7709999084472656,1,0,0,0,0
0.46192073822021484,-0.0007561470349191224,0.45912124319862374,-0.07615852355957031,0.004813509575867896,0.23266510041592733,0.992906329183905,1.1218219172215127,0.3201012540660974,0.46192073822021484,0.5380792617797852,0.5380792617797852,0.10957454294782196,0.5380792617797852,0.004813509575867896,1.0190014843427666,0.0044235972118263425,-0.07615852355957031,0.0005200853417077273,-0.3597974918678052,-0.35979727573381454,0.002313032689499228,0.9973974227905273,0.46192073822021484,0.3903005212843074,0.2414122106195612,0.45952991626472794,0.6042945622434672,0.46192073822021484,0.026095155158861717,0.9952193618734042,-0.3597974918678052,0.009580901391144073,0.00028109056818226296,0.46192073822021484,0.46192073822021484,0,0,0,0,1
0.9295520782470703,-0.0028541732516387057,0.9293352442405745,0.8591041564941406,0.0,0.4655089906153736,0.36154305690552274,0.10886615940416022,0.48174500638072204,0.9295520782470703,0.07044792175292969,0.07044792175292969,0.9244148206560561,0.07044792175292969,0.0,0.378472939883138,-0.0030881588446605066,0.8591041564941406,0.002054382419698121,-0.03650998723855597,-0.03650982248973093,0.00016223008097726588,0.9984254837036133,0.9295520782470703,0.1790942672309829,0.14569258336390678,0.9297689628456283,0.9320335330867238,0.9295520782470703,0.016929882977615242,0.3617052869865,-0.03650998723855597,0.0,0.00014428140804710683,0.9295520782470703,0.9295520782470703,0,0,0,1,0
0.9910306930541992,0.0,0.9910306930541992,0.9820613861083984,0.0,0.4955153465270996,0.07388012206280621,0.01299835530469035,0.49774757190406693,0.9910306930541992,0.008969306945800781,0.008969306945800781,0.9909498838182569,0.008969306945800781,0.0,0.07388012206280621,0.0,0.9820613861083984,0.005926571459663379,-0.00450485619186616,-0.004504696530119151,0.0,1.0,0.9910306930541992,0.034954749062339766,0.030499176498317102,0.9910306930541992,0.9910709172877432,0.9910306930541992,-0.0,0.07388012206280621,-0.00450485619186616,0.0,5.315723855794342e-05,0.9910306930541992,0.9910306930541992,0,0,0,0,1
0.9954795837402344,0.0,0.9954795837402344,0.9909591674804688,0.0,0.4977397918701172,0.04171782763714943,0.006536366825818848,0.49886733587840254,0.9954795837402344,0.004520416259765625,0.004520416259765625,0.9954591033920851,0.004520416259765625,0.0,0.04171782763714943,0.0,0.9909591674804688,0.00836693471984842,-0.0022653282431949347,-0.0022651689374113067,0.0,1.0,0.9954795837402344,0.01985833367700976,0.017605503955104903,0.9954795837402344,0.9954898008218152,0.9954795837402344,-0.0,0.04171782763714943,-0.0022653282431949347,0.0,3.782202775200034e-05,0.9954795837402344,0.9954795837402344,0,1,0,0,0
